Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Agra,Agra,Wheat,Other,FAQ,990,1020,1000,31-Dec-07
2,Agra,Agra,Wheat,Other,FAQ,970,1020,1010,29-Dec-07
3,Agra,Agra,Wheat,Other,FAQ,980,1010,1005,28-Dec-07
4,Agra,Agra,Wheat,Other,FAQ,1000,1025,1015,27-Dec-07
5,Agra,Agra,Wheat,Other,FAQ,1000,1050,1015,26-Dec-07
6,Agra,Agra,Wheat,Other,FAQ,1000,1030,1015,25-Dec-07
7,Agra,Agra,Wheat,Other,FAQ,1000,1025,1015,24-Dec-07
8,Agra,Agra,Wheat,Other,FAQ,1000,1025,1010,21-Dec-07
9,Agra,Agra,Wheat,Other,FAQ,985,1020,1000,20-Dec-07
10,Agra,Agra,Wheat,Other,FAQ,990,1060,1000,19-Dec-07
11,Agra,Agra,Wheat,Other,FAQ,970,1020,1000,18-Dec-07
12,Agra,Agra,Wheat,Other,FAQ,1000,0,0,17-Dec-07
13,Agra,Agra,Wheat,Other,FAQ,975,1025,1000,15-Dec-07
14,Agra,Agra,Wheat,Other,FAQ,975,1025,1000,14-Dec-07
15,Agra,Agra,Wheat,Other,FAQ,975,1025,995,13-Dec-07
16,Agra,Agra,Wheat,Other,FAQ,950,1000,998,12-Dec-07
17,Agra,Agra,Wheat,Other,FAQ,950,1000,995,11-Dec-07
18,Agra,Agra,Wheat,Other,FAQ,975,1025,995,10-Dec-07
19,Agra,Agra,Wheat,Other,FAQ,960,1000,985,08-Dec-07
20,Agra,Agra,Wheat,Other,FAQ,950,990,985,07-Dec-07
21,Agra,Agra,Wheat,Other,FAQ,950,990,985,06-Dec-07
22,Agra,Agra,Wheat,Other,FAQ,950,990,985,05-Dec-07
23,Agra,Agra,Wheat,Other,FAQ,950,990,985,04-Dec-07
24,Agra,Agra,Wheat,Other,FAQ,960,990,980,03-Dec-07
25,Agra,Agra,Wheat,Other,FAQ,950,1000,970,01-Dec-07
26,Agra,Agra,Wheat,Other,FAQ,960,1000,980,22-Nov-07
27,Agra,Agra,Wheat,Other,FAQ,950,1000,980,21-Nov-07
28,Agra,Agra,Wheat,Other,FAQ,950,1000,980,20-Nov-07
29,Agra,Agra,Wheat,Other,FAQ,950,1000,980,19-Nov-07
30,Agra,Agra,Wheat,Other,FAQ,950,1000,975,17-Nov-07
31,Agra,Agra,Wheat,Other,FAQ,950,1000,980,16-Nov-07
32,Agra,Agra,Wheat,Other,FAQ,950,1000,970,15-Nov-07
33,Agra,Agra,Wheat,Other,FAQ,950,1000,980,14-Nov-07
34,Agra,Agra,Wheat,Other,FAQ,950,1000,980,25-Oct-07
35,Agra,Agra,Wheat,Other,FAQ,950,1000,980,24-Oct-07
36,Agra,Agra,Wheat,Other,FAQ,950,1000,985,23-Oct-07
37,Agra,Agra,Wheat,Other,FAQ,950,1000,970,22-Oct-07
38,Agra,Agra,Wheat,Other,FAQ,950,1000,970,20-Oct-07
39,Agra,Agra,Wheat,Other,FAQ,950,1000,970,19-Oct-07
40,Agra,Agra,Wheat,Other,FAQ,950,1000,975,18-Oct-07
41,Agra,Agra,Wheat,Other,FAQ,950,1000,975,17-Oct-07
42,Agra,Agra,Wheat,Other,FAQ,950,1000,975,16-Oct-07
43,Agra,Agra,Wheat,Other,FAQ,950,1000,975,13-Oct-07
44,Agra,Agra,Wheat,Other,FAQ,950,1000,970,12-Oct-07
45,Agra,Agra,Wheat,Other,FAQ,950,1000,960,11-Oct-07
