Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Auraiya,Achalda,Wheat,Dara,FAQ,1390,1410,1400,31-Dec-12
2,Auraiya,Achalda,Wheat,Dara,FAQ,1410,1430,1420,29-Dec-12
3,Auraiya,Achalda,Wheat,Dara,FAQ,1400,1415,1410,28-Dec-12
4,Auraiya,Achalda,Wheat,Dara,FAQ,1410,1420,1415,27-Dec-12
5,Auraiya,Achalda,Wheat,Dara,FAQ,1390,1410,1400,26-Dec-12
6,Auraiya,Achalda,Wheat,Dara,FAQ,1400,1415,1410,25-Dec-12
7,Auraiya,Achalda,Wheat,Dara,FAQ,1410,1430,1420,24-Dec-12
8,Auraiya,Achalda,Wheat,Dara,FAQ,1420,1430,1425,22-Dec-12
9,Auraiya,Achalda,Wheat,Dara,FAQ,1410,1420,1415,21-Dec-12
10,Auraiya,Achalda,Wheat,Dara,FAQ,1410,1430,1420,20-Dec-12
11,Auraiya,Achalda,Wheat,Dara,FAQ,1400,1420,1410,19-Dec-12
12,Auraiya,Achalda,Wheat,Dara,FAQ,1420,1430,1425,18-Dec-12
13,Auraiya,Achalda,Wheat,Dara,FAQ,1410,1420,1415,17-Dec-12
14,Auraiya,Achalda,Wheat,Dara,FAQ,1400,1430,1420,15-Dec-12
15,Auraiya,Achalda,Wheat,Dara,FAQ,1400,1420,1410,14-Dec-12
16,Auraiya,Achalda,Wheat,Dara,FAQ,1415,1425,1420,13-Dec-12
17,Auraiya,Achalda,Wheat,Dara,FAQ,1410,1420,1415,12-Dec-12
18,Auraiya,Achalda,Wheat,Dara,FAQ,1400,1415,1410,11-Dec-12
19,Auraiya,Achalda,Wheat,Dara,FAQ,1390,1410,1400,10-Dec-12
20,Auraiya,Achalda,Wheat,Dara,FAQ,1400,1415,1410,08-Dec-12
21,Auraiya,Achalda,Wheat,Dara,FAQ,1410,1420,1415,07-Dec-12
22,Auraiya,Achalda,Wheat,Dara,FAQ,1395,1410,1400,06-Dec-12
23,Auraiya,Achalda,Wheat,Dara,FAQ,1400,1415,1410,05-Dec-12
24,Auraiya,Achalda,Wheat,Dara,FAQ,1390,1410,1400,04-Dec-12
25,Auraiya,Achalda,Wheat,Dara,FAQ,1400,1410,1405,03-Dec-12
26,Auraiya,Achalda,Wheat,Dara,FAQ,1390,1410,1400,01-Dec-12
27,Auraiya,Achalda,Wheat,Dara,FAQ,1400,1415,1410,30-Nov-12
28,Auraiya,Achalda,Wheat,Dara,FAQ,1410,1425,1420,29-Nov-12
29,Auraiya,Achalda,Wheat,Dara,FAQ,1400,1415,1410,28-Nov-12
30,Auraiya,Achalda,Wheat,Dara,FAQ,1390,1410,1400,27-Nov-12
31,Auraiya,Achalda,Wheat,Dara,FAQ,1400,1415,1410,26-Nov-12
32,Auraiya,Achalda,Wheat,Dara,FAQ,1410,1420,1415,24-Nov-12
33,Auraiya,Achalda,Wheat,Dara,FAQ,1390,1410,1400,23-Nov-12
34,Auraiya,Achalda,Wheat,Dara,FAQ,1400,1420,1410,22-Nov-12
35,Auraiya,Achalda,Wheat,Dara,FAQ,1380,1400,1390,21-Nov-12
36,Auraiya,Achalda,Wheat,Dara,FAQ,1380,1390,1385,20-Nov-12
37,Auraiya,Achalda,Wheat,Dara,FAQ,1370,1380,1375,19-Nov-12
38,Auraiya,Achalda,Wheat,Dara,FAQ,1375,1385,1380,17-Nov-12
39,Auraiya,Achalda,Wheat,Dara,FAQ,1380,1390,1385,16-Nov-12
40,Auraiya,Achalda,Wheat,Dara,FAQ,1375,1385,1380,12-Nov-12
41,Auraiya,Achalda,Wheat,Dara,FAQ,1365,1380,1370,10-Nov-12
42,Auraiya,Achalda,Wheat,Dara,FAQ,1370,1385,1380,09-Nov-12
43,Auraiya,Achalda,Wheat,Dara,FAQ,1380,1390,1385,08-Nov-12
44,Auraiya,Achalda,Wheat,Dara,FAQ,1370,1385,1380,07-Nov-12
45,Auraiya,Achalda,Wheat,Dara,FAQ,1380,1390,1385,06-Nov-12
46,Auraiya,Achalda,Wheat,Dara,FAQ,1375,1385,1380,05-Nov-12
47,Auraiya,Achalda,Wheat,Dara,FAQ,1380,1390,1385,03-Nov-12
48,Auraiya,Achalda,Wheat,Dara,FAQ,1360,1380,1370,02-Nov-12
49,Auraiya,Achalda,Wheat,Dara,FAQ,1370,1380,1375,01-Nov-12
50,Auraiya,Achalda,Wheat,Dara,FAQ,1360,1380,1370,31-Oct-12
51,Auraiya,Achalda,Wheat,Dara,FAQ,1360,1380,1375,30-Oct-12
52,Auraiya,Achalda,Wheat,Dara,FAQ,1360,1375,1370,29-Oct-12
53,Auraiya,Achalda,Wheat,Dara,FAQ,1380,1390,1385,27-Oct-12
54,Auraiya,Achalda,Wheat,Dara,FAQ,1370,1385,1380,26-Oct-12
55,Auraiya,Achalda,Wheat,Dara,FAQ,1370,1380,1375,25-Oct-12
56,Auraiya,Achalda,Wheat,Dara,FAQ,1370,1390,1380,24-Oct-12
57,Auraiya,Achalda,Wheat,Dara,FAQ,1370,1380,1375,23-Oct-12
58,Auraiya,Achalda,Wheat,Dara,FAQ,1360,1375,1370,22-Oct-12
59,Auraiya,Achalda,Wheat,Dara,FAQ,1365,1385,1375,20-Oct-12
60,Auraiya,Achalda,Wheat,Dara,FAQ,1370,1390,1380,19-Oct-12
61,Auraiya,Achalda,Wheat,Dara,FAQ,1360,1380,1370,18-Oct-12
62,Auraiya,Achalda,Wheat,Dara,FAQ,1360,1385,1375,17-Oct-12
63,Auraiya,Achalda,Wheat,Dara,FAQ,1360,1375,1370,15-Oct-12
64,Auraiya,Achalda,Wheat,Dara,FAQ,1370,1380,1375,13-Oct-12
65,Auraiya,Achalda,Wheat,Dara,FAQ,1375,1385,1380,12-Oct-12
66,Auraiya,Achalda,Wheat,Dara,FAQ,1360,1380,1370,11-Oct-12
67,Auraiya,Achalda,Wheat,Dara,FAQ,1350,1370,1360,10-Oct-12
68,Auraiya,Achalda,Wheat,Dara,FAQ,1300,1320,1310,09-Oct-12
69,Auraiya,Achalda,Wheat,Dara,FAQ,1275,1290,1285,08-Oct-12
70,Auraiya,Achalda,Wheat,Dara,FAQ,1275,1290,1280,06-Oct-12
71,Auraiya,Achalda,Wheat,Dara,FAQ,1290,1315,1300,05-Oct-12
72,Auraiya,Achalda,Wheat,Dara,FAQ,1310,1330,1320,04-Oct-12
73,Auraiya,Achalda,Wheat,Dara,FAQ,1325,1340,1330,03-Oct-12
74,Auraiya,Achalda,Wheat,Dara,FAQ,1330,1340,1335,01-Oct-12
75,Auraiya,Achalda,Wheat,Dara,FAQ,1325,1335,1330,29-Sep-12
76,Auraiya,Achalda,Wheat,Dara,FAQ,1315,1335,1325,28-Sep-12
77,Auraiya,Achalda,Wheat,Dara,FAQ,1320,1340,1330,27-Sep-12
78,Auraiya,Achalda,Wheat,Dara,FAQ,1310,1330,1320,26-Sep-12
79,Auraiya,Achalda,Wheat,Dara,FAQ,1370,1395,1385,25-Sep-12
80,Auraiya,Achalda,Wheat,Dara,FAQ,1400,1425,1415,24-Sep-12
81,Auraiya,Achalda,Wheat,Dara,FAQ,1410,1430,1420,22-Sep-12
82,Auraiya,Achalda,Wheat,Dara,FAQ,1430,1450,1440,21-Sep-12
83,Auraiya,Achalda,Wheat,Dara,FAQ,1435,1455,1445,20-Sep-12
84,Auraiya,Achalda,Wheat,Dara,FAQ,1430,1450,1440,19-Sep-12
85,Auraiya,Achalda,Wheat,Dara,FAQ,1420,1440,1430,18-Sep-12
86,Auraiya,Achalda,Wheat,Dara,FAQ,1430,1450,1440,17-Sep-12
87,Auraiya,Achalda,Wheat,Dara,FAQ,1435,1455,1445,15-Sep-12
88,Auraiya,Achalda,Wheat,Dara,FAQ,1430,1450,1440,14-Sep-12
89,Auraiya,Achalda,Wheat,Dara,FAQ,1425,1440,1430,13-Sep-12
90,Auraiya,Achalda,Wheat,Dara,FAQ,1430,1450,1440,12-Sep-12
91,Auraiya,Achalda,Wheat,Dara,FAQ,1420,1440,1430,11-Sep-12
92,Auraiya,Achalda,Wheat,Dara,FAQ,1410,1430,1420,10-Sep-12
93,Auraiya,Achalda,Wheat,Dara,FAQ,1415,1435,1425,08-Sep-12
94,Auraiya,Achalda,Wheat,Dara,FAQ,1420,1440,1430,07-Sep-12
95,Auraiya,Achalda,Wheat,Dara,FAQ,1410,1430,1420,06-Sep-12
96,Auraiya,Achalda,Wheat,Dara,FAQ,1420,1440,1430,05-Sep-12
97,Auraiya,Achalda,Wheat,Dara,FAQ,1410,1430,1420,04-Sep-12
98,Auraiya,Achalda,Wheat,Dara,FAQ,1420,1450,1435,03-Sep-12
99,Auraiya,Achalda,Wheat,Dara,FAQ,1420,1450,1430,02-Sep-12
100,Auraiya,Achalda,Wheat,Dara,FAQ,1410,1430,1420,31-Aug-12
101,Auraiya,Achalda,Wheat,Dara,FAQ,1380,1420,1400,30-Aug-12
102,Auraiya,Achalda,Wheat,Dara,FAQ,1370,1400,1390,29-Aug-12
103,Auraiya,Achalda,Wheat,Dara,FAQ,1360,1400,1380,28-Aug-12
104,Auraiya,Achalda,Wheat,Dara,FAQ,1350,1390,1370,27-Aug-12
105,Auraiya,Achalda,Wheat,Dara,FAQ,1320,1360,1350,25-Aug-12
106,Auraiya,Achalda,Wheat,Dara,FAQ,1300,1340,1320,24-Aug-12
107,Auraiya,Achalda,Wheat,Dara,FAQ,1310,1340,1320,23-Aug-12
108,Auraiya,Achalda,Wheat,Dara,FAQ,1300,1320,1310,22-Aug-12
109,Auraiya,Achalda,Wheat,Dara,FAQ,1260,1290,1280,21-Aug-12
110,Auraiya,Achalda,Wheat,Dara,FAQ,1250,1280,1260,20-Aug-12
111,Auraiya,Achalda,Wheat,Dara,FAQ,1260,1290,1275,18-Aug-12
112,Auraiya,Achalda,Wheat,Dara,FAQ,1260,1280,1270,17-Aug-12
113,Auraiya,Achalda,Wheat,Dara,FAQ,1260,1290,1280,16-Aug-12
114,Auraiya,Achalda,Wheat,Dara,FAQ,1275,1300,1285,14-Aug-12
115,Auraiya,Achalda,Wheat,Dara,FAQ,1260,1290,1280,13-Aug-12
116,Auraiya,Achalda,Wheat,Dara,FAQ,1260,1290,1275,11-Aug-12
117,Auraiya,Achalda,Wheat,Dara,FAQ,1260,1280,1270,10-Aug-12
118,Auraiya,Achalda,Wheat,Dara,FAQ,1260,1290,1280,09-Aug-12
119,Auraiya,Achalda,Wheat,Dara,FAQ,1260,1290,1280,08-Aug-12
120,Auraiya,Achalda,Wheat,Dara,FAQ,1260,1280,1270,07-Aug-12
121,Auraiya,Achalda,Wheat,Dara,FAQ,1275,1300,1285,06-Aug-12
122,Auraiya,Achalda,Wheat,Dara,FAQ,1250,1275,1260,04-Aug-12
123,Auraiya,Achalda,Wheat,Dara,FAQ,1260,1300,1275,03-Aug-12
124,Auraiya,Achalda,Wheat,Dara,FAQ,1260,1290,1280,02-Aug-12
125,Auraiya,Achalda,Wheat,Dara,FAQ,1250,1290,1275,01-Aug-12
126,Auraiya,Achalda,Wheat,Dara,FAQ,1250,1270,1260,31-Jul-12
127,Auraiya,Achalda,Wheat,Dara,FAQ,1230,1260,1240,30-Jul-12
128,Auraiya,Achalda,Wheat,Dara,FAQ,1240,1260,1250,28-Jul-12
129,Auraiya,Achalda,Wheat,Dara,FAQ,1240,1270,1260,27-Jul-12
130,Auraiya,Achalda,Wheat,Dara,FAQ,1240,1280,1270,26-Jul-12
131,Auraiya,Achalda,Wheat,Dara,FAQ,1245,1270,1260,25-Jul-12
132,Auraiya,Achalda,Wheat,Dara,FAQ,1230,1270,1250,24-Jul-12
133,Auraiya,Achalda,Wheat,Dara,FAQ,1200,1230,1210,23-Jul-12
134,Auraiya,Achalda,Wheat,Dara,FAQ,1160,1200,1175,21-Jul-12
135,Auraiya,Achalda,Wheat,Dara,FAQ,1130,1160,1140,20-Jul-12
136,Auraiya,Achalda,Wheat,Dara,FAQ,1120,1140,1130,19-Jul-12
137,Auraiya,Achalda,Wheat,Dara,FAQ,1090,1120,1100,17-Jul-12
138,Auraiya,Achalda,Wheat,Dara,FAQ,1080,1100,1090,16-Jul-12
139,Auraiya,Achalda,Wheat,Dara,FAQ,1080,1100,1090,14-Jul-12
140,Auraiya,Achalda,Wheat,Dara,FAQ,1060,1080,1070,13-Jul-12
141,Auraiya,Achalda,Wheat,Dara,FAQ,1050,1075,1065,12-Jul-12
142,Auraiya,Achalda,Wheat,Dara,FAQ,1050,1070,1060,11-Jul-12
143,Auraiya,Achalda,Wheat,Dara,FAQ,1050,1070,1060,10-Jul-12
144,Auraiya,Achalda,Wheat,Dara,FAQ,1040,1060,1050,09-Jul-12
145,Auraiya,Achalda,Wheat,Dara,FAQ,1040,1060,1050,07-Jul-12
146,Auraiya,Achalda,Wheat,Dara,FAQ,1030,1055,1045,06-Jul-12
147,Auraiya,Achalda,Wheat,Dara,FAQ,1040,1060,1050,05-Jul-12
148,Auraiya,Achalda,Wheat,Dara,FAQ,1030,1050,1040,04-Jul-12
149,Auraiya,Achalda,Wheat,Dara,FAQ,1040,1060,1050,03-Jul-12
150,Auraiya,Achalda,Wheat,Dara,FAQ,1030,1050,1040,02-Jul-12
151,Auraiya,Achalda,Wheat,Dara,FAQ,1030,1050,1040,30-Jun-12
152,Auraiya,Achalda,Wheat,Dara,FAQ,1020,1060,1040,29-Jun-12
153,Auraiya,Achalda,Wheat,Dara,FAQ,1030,1070,1050,28-Jun-12
154,Auraiya,Achalda,Wheat,Dara,FAQ,1040,1060,1050,27-Jun-12
155,Auraiya,Achalda,Wheat,Dara,FAQ,1030,1050,1040,26-Jun-12
156,Auraiya,Achalda,Wheat,Dara,FAQ,1040,1060,1050,25-Jun-12
157,Auraiya,Achalda,Wheat,Dara,FAQ,1030,1050,1040,23-Jun-12
158,Auraiya,Achalda,Wheat,Dara,FAQ,1040,1060,1050,22-Jun-12
159,Auraiya,Achalda,Wheat,Dara,FAQ,1030,1050,1040,21-Jun-12
160,Auraiya,Achalda,Wheat,Dara,FAQ,1020,1050,1030,20-Jun-12
161,Auraiya,Achalda,Wheat,Dara,FAQ,1030,1050,1040,19-Jun-12
